t_stamp,625523135561,xVal,-0.019153614,yVal,-0.3421464,zVal,9.915886
t_stamp,625541799839,xVal,-0.011971008,yVal,-0.3445406,zVal,9.920674
t_stamp,625560493680,xVal,-0.078933835,yVal,-0.3900304,zVal,9.913491
t_stamp,625579158373,xVal,-0.14597149,yVal,-0.43552026,zVal,9.901521
t_stamp,625597826491,xVal,-0.11963527,yVal,-0.46896425,zVal,9.911098
t_stamp,625616481632,xVal,-0.038307227,yVal,-0.44988546,zVal,9.899126
t_stamp,625635148436,xVal,0.031124622,yVal,-0.40678984,zVal,9.901521
t_stamp,625653808634,xVal,0.02873042,yVal,-0.36848262,zVal,9.930176
t_stamp,625672499137,xVal,-0.011971008,yVal,-0.36848262,zVal,9.923068
t_stamp,625691149123,xVal,-0.033518825,yVal,-0.40918404,zVal,9.901521
t_stamp,625709829574,xVal,-0.06696283,yVal,-0.42354923,zVal,9.889549
t_stamp,625728500400,xVal,-0.062249243,yVal,-0.42594343,zVal,9.889549
t_stamp,625747165493,xVal,-0.062249243,yVal,-0.43312606,zVal,9.913491
t_stamp,625765830680,xVal,-0.08372224,yVal,-0.40918404,zVal,9.927856
t_stamp,625784491191,xVal,-0.055066638,yVal,-0.3565116,zVal,9.915886
t_stamp,625803170329,xVal,-0.0023942017,yVal,-0.3613,zVal,9.889549
t_stamp,625821819690,xVal,0.047884032,yVal,-0.41397244,zVal,9.889549
t_stamp,625840507398,xVal,0.038307227,yVal,-0.44749126,zVal,9.91828
t_stamp,625859153218,xVal,-0.038307227,yVal,-0.43312606,zVal,9.896732
t_stamp,625877840336,xVal,-0.11005846,yVal,-0.39960724,zVal,9.901521
t_stamp,625896491248,xVal,-0.12921207,yVal,-0.38045362,zVal,9.925463
t_stamp,625915155166,xVal,-0.07175123,yVal,-0.37327102,zVal,9.915886
t_stamp,625933849907,xVal,-0.019153614,yVal,-0.3924246,zVal,9.927856
t_stamp,625952503511,xVal,0.007182605,yVal,-0.42833763,zVal,9.925463
t_stamp,625971168024,xVal,0.023942016,yVal,-0.44030866,zVal,9.911098
t_stamp,625989849793,xVal,-0.009576807,yVal,-0.42594343,zVal,9.901521
t_stamp,626008514020,xVal,-0.016759412,yVal,-0.40200144,zVal,9.911098
t_stamp,626027161083,xVal,-0.023942016,yVal,-0.37327102,zVal,9.937359
t_stamp,626045848061,xVal,-0.09090485,yVal,-0.37087682,zVal,9.949329
t_stamp,626064496594,xVal,-0.10048165,yVal,-0.41636664,zVal,9.93257
t_stamp,626083184856,xVal,-0.076539636,yVal,-0.47135845,zVal,9.927856
t_stamp,626101838341,xVal,-0.038307227,yVal,-0.47854108,zVal,9.923068
t_stamp,626120497503,xVal,0.021547815,yVal,-0.41876084,zVal,9.925463
t_stamp,626139178849,xVal,0.016759412,yVal,-0.3660884,zVal,9.934964
t_stamp,626157851918,xVal,-0.047884032,yVal,-0.37087682,zVal,9.923068
t_stamp,626176512398,xVal,-0.076539636,yVal,-0.3876362,zVal,9.913491
t_stamp,626195189942,xVal,-0.055066638,yVal,-0.42115504,zVal,9.903914
t_stamp,626213842996,xVal,-0.031124622,yVal,-0.44749126,zVal,9.911098
t_stamp,626232507959,xVal,-0.02633622,yVal,-0.45459905,zVal,9.923068
t_stamp,626251181058,xVal,-0.035913024,yVal,-0.41636664,zVal,9.908703
t_stamp,626269851481,xVal,-0.021547815,yVal,-0.36848262,zVal,9.911098
t_stamp,626288506736,xVal,0.01436521,yVal,-0.36848262,zVal,9.925463
t_stamp,626307190029,xVal,0.035913024,yVal,-0.397213,zVal,9.911098
t_stamp,626325451869,xVal,0.0023942017,yVal,-0.41636664,zVal,9.913491
t_stamp,626344143167,xVal,-0.08611644,yVal,-0.40678984,zVal,9.913491
t_stamp,626362786465,xVal,-0.13160628,yVal,-0.41157824,zVal,9.894338
t_stamp,626381454716,xVal,-0.09090485,yVal,-0.42594343,zVal,9.896732
t_stamp,626400146479,xVal,-0.045489833,yVal,-0.43791446,zVal,9.915886
t_stamp,626418813123,xVal,-0.009576807,yVal,-0.44509706,zVal,9.927856
t_stamp,626437471273,xVal,-0.009576807,yVal,-0.43073186,zVal,9.923068
t_stamp,626456136822,xVal,-0.038307227,yVal,-0.40678984,zVal,9.93257
t_stamp,626474813767,xVal,-0.033518825,yVal,-0.37805942,zVal,9.934964
t_stamp,626493485381,xVal,-0.047884032,yVal,-0.3636942,zVal,9.906309
t_stamp,626512139643,xVal,-0.062249243,yVal,-0.37566522,zVal,9.93257
t_stamp,626530806759,xVal,-0.059855044,yVal,-0.41876084,zVal,9.944541
t_stamp,626549486852,xVal,-0.064568624,yVal,-0.42833763,zVal,9.915886
t_stamp,626568132102,xVal,-0.035913024,yVal,-0.41876084,zVal,9.920674
t_stamp,626586799905,xVal,0.47854108,yVal,-0.3660884,zVal,10.777274
t_stamp,626605470662,xVal,0.7968203,yVal,-0.75133044,zVal,10.351331
t_stamp,626624135443,xVal,0.42354923,yVal,-0.8996961,zVal,9.439664
t_stamp,626642829194,xVal,0.02873042,yVal,-0.41397244,zVal,10.073753
t_stamp,626661481370,xVal,-0.17949031,yVal,-0.43073186,zVal,10.255638
t_stamp,626680156762,xVal,-0.04309563,yVal,-0.5599439,zVal,9.958906
t_stamp,626698805869,xVal,0.062249243,yVal,-0.49530047,zVal,9.903914
t_stamp,626717487781,xVal,-0.031124622,yVal,-0.41397244,zVal,9.93257
t_stamp,626736139020,xVal,-0.06935703,yVal,-0.3397522,zVal,9.84406
t_stamp,626754830711,xVal,-0.033518825,yVal,-0.37327102,zVal,9.930176
t_stamp,626773478979,xVal,0.011971008,yVal,-0.397213,zVal,9.97806
t_stamp,626792146207,xVal,0.0023942017,yVal,-0.42115504,zVal,9.894338
t_stamp,626810812443,xVal,-0.055066638,yVal,-0.44030866,zVal,9.934964
t_stamp,626829503572,xVal,-0.08611644,yVal,-0.44270286,zVal,9.915886
t_stamp,626848149436,xVal,-0.08611644,yVal,-0.41157824,zVal,9.896732
t_stamp,626866829685,xVal,-0.047884032,yVal,-0.37805942,zVal,9.937359
t_stamp,626885507709,xVal,0.0047884034,yVal,-0.37087682,zVal,9.882367
t_stamp,626904149202,xVal,0.01436521,yVal,-0.3924246,zVal,9.91828
t_stamp,626922826730,xVal,-0.023942016,yVal,-0.43073186,zVal,9.915886
t_stamp,626941507500,xVal,-0.035913024,yVal,-0.43791446,zVal,9.925463
t_stamp,626960157971,xVal,-0.02873042,yVal,-0.43552026,zVal,9.925463
t_stamp,626978836401,xVal,-0.06935703,yVal,-0.3445406,zVal,9.956512
t_stamp,626997489245,xVal,-0.078933835,yVal,-0.30391398,zVal,9.899126
t_stamp,627016170016,xVal,-0.04309563,yVal,-0.37327102,zVal,9.896732
t_stamp,627034850809,xVal,-0.038307227,yVal,-0.39960724,zVal,9.927856
t_stamp,627053513560,xVal,-0.05267244,yVal,-0.37087682,zVal,9.858425
t_stamp,627072161482,xVal,-0.019153614,yVal,-0.38284782,zVal,9.889549
t_stamp,627090842039,xVal,0.0,yVal,-0.40678984,zVal,9.930176
t_stamp,627108078976,xVal,-0.064568624,yVal,-0.397213,zVal,9.934964
t_stamp,627126756738,xVal,-0.093299046,yVal,-0.397213,zVal,9.887156
t_stamp,627145427563,xVal,-0.05746084,yVal,-0.397213,zVal,9.899126
t_stamp,627164082969,xVal,-0.031124622,yVal,-0.43073186,zVal,9.915886
t_stamp,627182739936,xVal,-0.007182605,yVal,-0.44749126,zVal,9.853637
t_stamp,627201429843,xVal,0.0047884034,yVal,-0.42354923,zVal,9.851242
t_stamp,627220080928,xVal,-0.01436521,yVal,-0.397213,zVal,9.896732
t_stamp,627238771661,xVal,-0.019153614,yVal,-0.38045362,zVal,9.906309
t_stamp,627257432070,xVal,-0.035913024,yVal,-0.37327102,zVal,9.927856
t_stamp,627276085333,xVal,-0.07414544,yVal,-0.38284782,zVal,9.934964
t_stamp,627294755964,xVal,-0.093299046,yVal,-0.3924246,zVal,9.91828
t_stamp,627313422505,xVal,-0.07175123,yVal,-0.41636664,zVal,9.906309
t_stamp,627332082237,xVal,-0.031124622,yVal,-0.40918404,zVal,9.889549
t_stamp,627350754912,xVal,0.0047884034,yVal,-0.37087682,zVal,9.911098
t_stamp,627369431780,xVal,-0.0047884034,yVal,-0.3876362,zVal,9.934964
t_stamp,627388113351,xVal,-0.04309563,yVal,-0.40678984,zVal,9.927856
t_stamp,627406778395,xVal,-0.05267244,yVal,-0.3948188,zVal,9.91828
t_stamp,627425439422,xVal,-0.05746084,yVal,-0.42115504,zVal,9.908703
t_stamp,627444095247,xVal,-0.05746084,yVal,-0.43791446,zVal,9.899126
t_stamp,627462767857,xVal,-0.05746084,yVal,-0.41636664,zVal,9.896732
t_stamp,627481428418,xVal,-0.047884032,yVal,-0.3924246,zVal,9.908703
t_stamp,627500117883,xVal,-0.035913024,yVal,-0.37566522,zVal,9.903914
t_stamp,627518778721,xVal,-0.007182605,yVal,-0.3948188,zVal,9.899126
t_stamp,627537447699,xVal,0.0047884034,yVal,-0.43073186,zVal,9.913491
t_stamp,627556103680,xVal,-0.021547815,yVal,-0.43552026,zVal,9.915886
t_stamp,627574765391,xVal,-0.05267244,yVal,-0.41876084,zVal,9.899126
t_stamp,627593457877,xVal,-0.08372224,yVal,-0.41636664,zVal,9.906309
t_stamp,627612112908,xVal,-0.08611644,yVal,-0.40678984,zVal,9.925463
t_stamp,627630767180,xVal,-0.05267244,yVal,-0.38045362,zVal,9.927856
t_stamp,627649446745,xVal,-0.02873042,yVal,-0.40439564,zVal,9.923068
t_stamp,627668196138,xVal,-0.009576807,yVal,-0.42115504,zVal,9.920674
t_stamp,627686786357,xVal,-0.011971008,yVal,-0.41157824,zVal,9.903914
t_stamp,627705453221,xVal,-0.033518825,yVal,-0.3876362,zVal,9.891944
t_stamp,627724107384,xVal,-0.047884032,yVal,-0.3900304,zVal,9.877579
t_stamp,627742794247,xVal,-0.047884032,yVal,-0.41636664,zVal,9.884761
t_stamp,627761458541,xVal,-0.05267244,yVal,-0.40200144,zVal,9.920674
t_stamp,627780111293,xVal,-0.06696283,yVal,-0.40439564,zVal,9.908703
t_stamp,627798797532,xVal,-0.04309563,yVal,-0.41636664,zVal,9.908703
t_stamp,627817461432,xVal,-0.007182605,yVal,-0.40200144,zVal,9.923068
t_stamp,627836122577,xVal,-0.016759412,yVal,-0.41157824,zVal,9.942147
t_stamp,627854776485,xVal,-0.04309563,yVal,-0.3948188,zVal,9.954118
t_stamp,627873445387,xVal,-0.055066638,yVal,-0.37566522,zVal,9.937359
t_stamp,627892137205,xVal,-0.05746084,yVal,-0.40678984,zVal,9.93257
t_stamp,627909932367,xVal,-0.062249243,yVal,-0.41876084,zVal,9.920674
t_stamp,627928621406,xVal,-0.05746084,yVal,-0.43312606,zVal,9.915886
t_stamp,627947286114,xVal,-0.038307227,yVal,-0.42594343,zVal,9.937359
t_stamp,627965953674,xVal,-0.019153614,yVal,-0.41397244,zVal,9.925463
t_stamp,627984614401,xVal,-0.011971008,yVal,-0.41157824,zVal,9.896732
t_stamp,628003281003,xVal,-0.02633622,yVal,-0.3948188,zVal,9.899126
t_stamp,628021933820,xVal,-0.02633622,yVal,-0.397213,zVal,9.908703
t_stamp,628040616521,xVal,-0.035913024,yVal,-0.40439564,zVal,9.906309
t_stamp,628059294581,xVal,-0.064568624,yVal,-0.41157824,zVal,9.915886
t_stamp,628077941256,xVal,-0.06935703,yVal,-0.40439564,zVal,9.911098
t_stamp,628096629055,xVal,-0.055066638,yVal,-0.40200144,zVal,9.899126
t_stamp,628115282530,xVal,-0.045489833,yVal,-0.40678984,zVal,9.903914
t_stamp,628133963651,xVal,-0.02873042,yVal,-0.397213,zVal,9.915886
t_stamp,628152611765,xVal,-0.021547815,yVal,-0.40200144,zVal,9.942147
t_stamp,628171296940,xVal,-0.01436521,yVal,-0.40439564,zVal,9.925463
t_stamp,628189960161,xVal,-0.01436521,yVal,-0.3948188,zVal,9.915886
t_stamp,628208609274,xVal,-0.04309563,yVal,-0.37805942,zVal,9.91828
t_stamp,628227278325,xVal,-0.059855044,yVal,-0.3924246,zVal,9.913491
t_stamp,628245964125,xVal,-0.064568624,yVal,-0.40439564,zVal,9.906309
t_stamp,628264629306,xVal,-0.062249243,yVal,-0.39960724,zVal,9.896732
t_stamp,628283306404,xVal,-0.031124622,yVal,-0.3900304,zVal,9.906309
t_stamp,628301958175,xVal,-0.02633622,yVal,-0.397213,zVal,9.925463
t_stamp,628320614105,xVal,-0.033518825,yVal,-0.3948188,zVal,9.946936
t_stamp,628339292533,xVal,-0.04070143,yVal,-0.3948188,zVal,9.939753
t_stamp,628357952213,xVal,-0.035913024,yVal,-0.41157824,zVal,9.949329
t_stamp,628376627255,xVal,-0.035913024,yVal,-0.3948188,zVal,9.937359
t_stamp,628395296049,xVal,-0.059855044,yVal,-0.40200144,zVal,9.920674
t_stamp,628413962822,xVal,-0.062249243,yVal,-0.40678984,zVal,9.913491
t_stamp,628432648019,xVal,-0.050278235,yVal,-0.39960724,zVal,9.915886
t_stamp,628451299106,xVal,-0.047884032,yVal,-0.42115504,zVal,9.923068
t_stamp,628469972032,xVal,-0.04070143,yVal,-0.43791446,zVal,9.91828
t_stamp,628488628691,xVal,-0.033518825,yVal,-0.42833763,zVal,9.927856
t_stamp,628507311857,xVal,-0.04309563,yVal,-0.42354923,zVal,9.920674
t_stamp,628525966704,xVal,-0.04309563,yVal,-0.41876084,zVal,9.925463
t_stamp,628544642734,xVal,-0.047884032,yVal,-0.40918404,zVal,9.920674
t_stamp,628563305995,xVal,-0.035913024,yVal,-0.40200144,zVal,9.896732
t_stamp,628581975865,xVal,-0.023942016,yVal,-0.40200144,zVal,9.891944
t_stamp,628600646528,xVal,-0.011971008,yVal,-0.41157824,zVal,9.903914
t_stamp,628619307643,xVal,0.0047884034,yVal,-0.41876084,zVal,9.915886
t_stamp,628637965211,xVal,-0.016759412,yVal,-0.40678984,zVal,9.908703
t_stamp,628656655626,xVal,-0.031124622,yVal,-0.40678984,zVal,9.894338
t_stamp,628675330254,xVal,-0.038307227,yVal,-0.40918404,zVal,9.911098
t_stamp,628693967634,xVal,-0.045489833,yVal,-0.41876084,zVal,9.915886
t_stamp,628712158956,xVal,-0.05267244,yVal,-0.42115504,zVal,9.901521
t_stamp,628730808877,xVal,-0.045489833,yVal,-0.42115504,zVal,9.91828
t_stamp,628749483851,xVal,-0.050278235,yVal,-0.41157824,zVal,9.930176
t_stamp,628768142945,xVal,-0.055066638,yVal,-0.40200144,zVal,9.908703
t_stamp,628786818028,xVal,-0.021547815,yVal,-0.40200144,zVal,9.899126
t_stamp,628805470723,xVal,-0.021547815,yVal,-0.3900304,zVal,9.91828
t_stamp,628824164355,xVal,-0.04070143,yVal,-0.3900304,zVal,9.925463
t_stamp,628842832414,xVal,-0.045489833,yVal,-0.40678984,zVal,9.901521
t_stamp,628861473465,xVal,-0.009576807,yVal,-0.50727147,zVal,9.640702
t_stamp,628880150137,xVal,-0.016759412,yVal,-0.50727147,zVal,9.693299
t_stamp,628898833251,xVal,-0.050278235,yVal,-0.40439564,zVal,9.968483
t_stamp,628917474178,xVal,-0.038307227,yVal,-0.40678984,zVal,9.951724
t_stamp,628936158460,xVal,-0.04070143,yVal,-0.40678984,zVal,9.930176
t_stamp,628954837371,xVal,-0.033518825,yVal,-0.38284782,zVal,9.925463
t_stamp,628973479420,xVal,-0.031124622,yVal,-0.397213,zVal,9.908703
t_stamp,628992166493,xVal,-0.05267244,yVal,-0.3924246,zVal,9.894338
t_stamp,629010819164,xVal,-0.06935703,yVal,-0.3900304,zVal,9.906309
t_stamp,629029505913,xVal,-0.007182605,yVal,-0.31109658,zVal,9.939753
t_stamp,629048166834,xVal,0.02633622,yVal,-0.40918404,zVal,9.920674
t_stamp,629066834372,xVal,-0.016759412,yVal,-0.48093528,zVal,9.908703
t_stamp,629085483162,xVal,-0.047884032,yVal,-0.3589058,zVal,9.930176
t_stamp,629104156044,xVal,-0.038307227,yVal,-0.38045362,zVal,9.915886
t_stamp,629122817686,xVal,-0.02633622,yVal,-0.41157824,zVal,9.930176
t_stamp,629141503453,xVal,-0.035913024,yVal,-0.38284782,zVal,9.973271
t_stamp,629160159926,xVal,-0.05267244,yVal,-0.37327102,zVal,9.99482
t_stamp,629178822258,xVal,-0.05267244,yVal,-0.40200144,zVal,9.951724
t_stamp,629197495775,xVal,-0.02873042,yVal,-0.42354923,zVal,9.891944
t_stamp,629216182581,xVal,-0.02873042,yVal,-0.42833763,zVal,9.877579
t_stamp,629234827519,xVal,-0.02633622,yVal,-0.41157824,zVal,9.875184
t_stamp,629253501254,xVal,-0.033518825,yVal,-0.40200144,zVal,9.91828
t_stamp,629272177156,xVal,-0.045489833,yVal,-0.3924246,zVal,9.93257
t_stamp,629290853017,xVal,-0.05746084,yVal,-0.38284782,zVal,9.903914
t_stamp,629309515034,xVal,-0.05746084,yVal,-0.38284782,zVal,9.911098
t_stamp,629328166174,xVal,-0.04070143,yVal,-0.42594343,zVal,9.894338
t_stamp,629346842725,xVal,-0.04309563,yVal,-0.44270286,zVal,9.901521
t_stamp,629365508898,xVal,-0.021547815,yVal,-0.41636664,zVal,9.913491
t_stamp,629384168349,xVal,-0.007182605,yVal,-0.41636664,zVal,9.908703
t_stamp,629402836619,xVal,-0.011971008,yVal,-0.40918404,zVal,9.903914
t_stamp,629421505634,xVal,-0.04070143,yVal,-0.397213,zVal,9.913491
t_stamp,629440174525,xVal,-0.06696283,yVal,-0.41157824,zVal,9.906309
t_stamp,629458834083,xVal,-0.04309563,yVal,-0.43791446,zVal,9.908703
t_stamp,629477522334,xVal,-0.023942016,yVal,-0.42115504,zVal,9.915886
t_stamp,629495044724,xVal,-0.01436521,yVal,-0.40678984,zVal,9.913491
t_stamp,629513728368,xVal,-0.045489833,yVal,-0.42115504,zVal,9.920674
t_stamp,629532381951,xVal,-0.07175123,yVal,-0.397213,zVal,9.915886
t_stamp,629551061750,xVal,-0.04309563,yVal,-0.3924246,zVal,9.911098
t_stamp,629569708375,xVal,-0.04309563,yVal,-0.3948188,zVal,9.901521
t_stamp,629588385197,xVal,-0.038307227,yVal,-0.40200144,zVal,9.920674
t_stamp,629607067632,xVal,-0.019153614,yVal,-0.40678984,zVal,9.923068
t_stamp,629625713090,xVal,-0.04070143,yVal,-0.41876084,zVal,9.911098
t_stamp,629644378941,xVal,-0.06696283,yVal,-0.3948188,zVal,9.930176
t_stamp,629663045177,xVal,-0.05267244,yVal,-0.38284782,zVal,9.911098
t_stamp,629681710839,xVal,-0.02633622,yVal,-0.40200144,zVal,9.882367
t_stamp,629700385461,xVal,-0.033518825,yVal,-0.40678984,zVal,9.906309
t_stamp,629719063919,xVal,-0.045489833,yVal,-0.41876084,zVal,9.913491
t_stamp,629737722317,xVal,-0.031124622,yVal,-0.42833763,zVal,9.901521
t_stamp,629756392075,xVal,-0.033518825,yVal,-0.41636664,zVal,9.911098
t_stamp,629775060478,xVal,-0.04309563,yVal,-0.40918404,zVal,9.906309
t_stamp,629793742752,xVal,-0.031124622,yVal,-0.40200144,zVal,9.887156
t_stamp,629812387967,xVal,-0.033518825,yVal,-0.3876362,zVal,9.903914
t_stamp,629831063682,xVal,-0.021547815,yVal,-0.3948188,zVal,9.915886
t_stamp,629849741981,xVal,-0.021547815,yVal,-0.41157824,zVal,9.930176
t_stamp,629868411423,xVal,-0.035913024,yVal,-0.40678984,zVal,9.927856
t_stamp,629887073362,xVal,-0.02633622,yVal,-0.40678984,zVal,9.906309
t_stamp,629905730802,xVal,-0.05746084,yVal,-0.41397244,zVal,9.920674
t_stamp,629924404664,xVal,-0.08372224,yVal,-0.40200144,zVal,9.911098
t_stamp,629943066465,xVal,-0.06696283,yVal,-0.41397244,zVal,9.913491
t_stamp,629961737962,xVal,-0.05267244,yVal,-0.42115504,zVal,9.915886
t_stamp,629980422437,xVal,-0.047884032,yVal,-0.41157824,zVal,9.891944
t_stamp,629999070603,xVal,-0.04309563,yVal,-0.41636664,zVal,9.908703
t_stamp,630017738773,xVal,-0.04309563,yVal,-0.41636664,zVal,9.91828
t_stamp,630036423331,xVal,-0.033518825,yVal,-0.42354923,zVal,9.911098
t_stamp,630055090172,xVal,-0.023942016,yVal,-0.41876084,zVal,9.891944
t_stamp,630073736616,xVal,-0.05746084,yVal,-0.3924246,zVal,9.896732
t_stamp,630092427203,xVal,-0.06935703,yVal,-0.3924246,zVal,9.923068
t_stamp,630111075855,xVal,-0.047884032,yVal,-0.40678984,zVal,9.93257
t_stamp,630129761258,xVal,-0.038307227,yVal,-0.41636664,zVal,9.930176
t_stamp,630148412444,xVal,-0.01436521,yVal,-0.3900304,zVal,9.913491
t_stamp,630167072753,xVal,-0.021547815,yVal,-0.38524202,zVal,9.901521
t_stamp,630185761693,xVal,-0.038307227,yVal,-0.40439564,zVal,9.901521
t_stamp,630204427853,xVal,-0.04309563,yVal,-0.42594343,zVal,9.91828
t_stamp,630223100408,xVal,-0.02873042,yVal,-0.41397244,zVal,9.925463
t_stamp,630241772061,xVal,0.047884032,yVal,-0.37566522,zVal,9.894338
t_stamp,630260417753,xVal,0.02873042,yVal,-0.3924246,zVal,9.911098
t_stamp,630279093632,xVal,-0.023942016,yVal,-0.38524202,zVal,9.944541
